t,ams_voltage_max_8,ams_voltage_max_7,ams_voltage_max_6,ams_voltage_max_5,ams_voltage_max_4,ams_voltage_max_3,ams_voltage_max_2,ams_voltage_max_1
1751195522.572100,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195522.602100,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195522.613350,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195522.624650,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195522.643300,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195522.654550,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195522.665850,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195522.684550,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195522.695900,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.040000
1751195522.707100,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195522.718400,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195522.737050,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195522.748300,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195522.759600,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195522.789500,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195522.800800,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195522.812050,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195522.823350,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195522.842050,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195522.853350,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195522.864600,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195522.883250,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195522.894550,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195522.905800,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195522.917100,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195522.935750,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195522.947000,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195522.958300,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195522.969550,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195522.988200,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195522.999500,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.010750,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.022050,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.040750,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.052050,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.063300,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.074600,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.093250,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.104500,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.115800,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.134500,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.145800,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.157050,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.168350,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.187000,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.198250,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.209550,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.220800,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.239550,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.262100,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.273400,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.292100,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.303400,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.314700,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.333300,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.344600,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.355900,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.367150,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.385800,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.397050,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.408350,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.419600,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.438250,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.449500,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.460800,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.472100,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.490800,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.502100,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.513350,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.524650,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.543300,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.554550,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.565850,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.584600,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.595900,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.607150,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.618450,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.637100,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.648350,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.659650,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.670950,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.689650,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.712200,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.723500,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.742200,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.753500,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.764750,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.783400,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.794700,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.805950,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.817250,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.835900,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.847150,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.858450,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.869700,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.888350,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.899650,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.910900,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.922200,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.952200,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.963450,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.974750,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195523.993400,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.004650,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.015950,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.034650,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.045950,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.057200,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.068450,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.087150,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.098400,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.109700,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.120950,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.139700,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.151000,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.162250,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.173500,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.192250,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.203500,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.214800,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.233450,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.244700,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.256000,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.267250,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.285900,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.297200,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.308450,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.319750,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.338400,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.349650,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.360950,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.372200,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.391000,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.402200,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.413500,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.424750,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.443400,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.454700,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.465950,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.484600,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.495900,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.507150,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.518450,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.537100,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.548350,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.559650,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.589550,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.612100,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.623400,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.642100,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.653400,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.664650,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.683300,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.694600,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.705850,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.717150,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.735800,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.747050,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.758350,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.769600,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.788250,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.799550,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.822100,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.852100,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.863350,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.874650,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.893300,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.904550,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.915850,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.934550,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.945850,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.957100,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.968400,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.987050,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195524.998300,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.009600,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.039500,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.062050,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.073350,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.092050,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.103350,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.114600,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.133250,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.144500,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.155800,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.167050,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.185700,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.197000,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.208250,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.219550,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.238200,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.249450,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.260750,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.272050,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.290750,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.302000,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.313300,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.324550,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.343200,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.354500,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.365750,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.384500,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.395800,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.407050,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.418300,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.437000,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.448250,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.459550,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.489450,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.500700,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.512000,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.523300,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.542000,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.553300,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.564550,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.583200,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.594500,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.605750,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.617000,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.635650,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.646900,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.658150,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.669450,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.688100,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.699400,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.710650,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.721900,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.740650,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.751950,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.763200,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.774500,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.793100,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.804400,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.815700,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.834400,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.845700,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.856950,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.868250,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.886900,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.898150,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.909450,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.920700,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.939500,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.962050,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.973300,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195525.992050,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.003300,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.014600,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.033200,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.044500,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.055800,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.067050,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.085700,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.096950,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.108250,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.119500,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.138150,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.149450,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.160700,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.172000,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.190750,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.202000,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.213250,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.224550,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.243200,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.254450,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.265750,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.284450,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.295750,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.307050,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.318300,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.336950,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.348250,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.359500,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.389400,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.400650,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.411950,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.423200,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.441950,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.453250,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.464500,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.483150,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.494450,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.505750,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.517000,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.535650,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.546900,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.558150,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
1751195526.569450,4.010000,4.020000,4.040000,4.110000,4.030000,4.040000,4.030000,4.030000
