t,ams_voltage_min_9
1751195773.455900,3.540000
1751195773.467200,3.530000
1751195773.478500,3.530000
1751195773.497150,3.520000
1751195773.508450,3.520000
1751195773.519750,3.520000
1751195773.538400,3.540000
1751195773.549700,3.520000
1751195773.560950,3.540000
1751195773.572300,3.520000
1751195773.591000,3.520000
1751195773.602250,3.540000
1751195773.613600,3.530000
1751195773.624800,3.520000
1751195773.643500,3.530000
1751195773.654700,3.520000
1751195773.665900,3.510000
1751195773.677200,3.510000
1751195773.696000,3.520000
1751195773.707300,3.540000
1751195773.718550,3.530000
1751195773.737400,3.520000
1751195773.748700,3.520000
1751195773.760000,3.460000
1751195773.771250,3.620000
1751195773.790000,3.540000
1751195773.801250,3.530000
1751195773.812550,3.540000
1751195773.823800,3.520000
1751195773.842550,3.470000
1751195773.853800,3.520000
1751195773.865150,3.530000
1751195773.876450,3.530000
1751195773.895200,3.460000
1751195773.906500,3.520000
1751195773.917800,3.530000
1751195773.936500,3.530000
1751195773.947800,3.540000
1751195773.959100,3.540000
1751195773.970400,3.710000
1751195773.989100,3.530000
1751195774.000350,3.540000
1751195774.011700,3.540000
1751195774.022950,3.540000
1751195774.041650,3.540000
1751195774.053000,3.530000
1751195774.064250,3.520000
1751195774.075550,3.560000
1751195774.094350,3.520000
1751195774.105650,3.530000
1751195774.116950,3.530000
1751195774.128250,3.540000
1751195774.146900,3.530000
1751195774.158200,3.530000
1751195774.169500,3.520000
1751195774.188150,3.530000
1751195774.199450,3.580000
1751195774.210750,3.520000
1751195774.222050,3.530000
1751195774.240750,3.530000
1751195774.252050,3.490000
1751195774.263350,3.520000
1751195774.293450,3.530000
1751195774.304650,3.460000
1751195774.315800,3.530000
1751195774.327100,3.810000
1751195774.345900,3.520000
1751195774.357200,3.540000
1751195774.368500,3.540000
1751195774.387250,3.520000
1751195774.398550,3.520000
1751195774.409900,3.540000
1751195774.421150,3.550000
1751195774.439850,3.540000
1751195774.451150,3.540000
1751195774.462450,3.480000
1751195774.473750,3.530000
1751195774.492400,3.550000
1751195774.503700,3.500000
1751195774.515000,3.540000
1751195774.526350,3.540000
1751195774.545050,3.550000
1751195774.556350,3.550000
1751195774.567650,3.540000
1751195774.586350,3.520000
1751195774.597650,3.510000
1751195774.608950,3.510000
1751195774.620200,3.530000
1751195774.638900,3.520000
1751195774.650250,3.520000
1751195774.661550,3.510000
1751195774.672800,3.530000
1751195774.691550,3.730000
1751195774.702800,3.550000
1751195774.714100,3.520000
1751195774.725400,3.500000
1751195774.744150,3.530000
1751195774.755450,3.450000
1751195774.766800,3.530000
1751195774.778100,3.520000
1751195774.796750,3.510000
1751195774.808050,3.510000
1751195774.819350,3.540000
1751195774.838100,3.530000
1751195774.849400,3.520000
1751195774.860700,3.520000
1751195774.872000,3.520000
1751195774.890700,3.520000
1751195774.902000,3.520000
1751195774.913250,3.530000
1751195774.943400,3.530000
1751195774.954550,3.530000
1751195774.965750,3.530000
1751195774.977050,3.540000
1751195774.995800,3.540000
1751195775.007100,3.430000
1751195775.018400,3.540000
1751195775.037050,3.540000
1751195775.048350,3.460000
1751195775.059650,3.540000
1751195775.070900,3.530000
1751195775.089650,3.520000
1751195775.100900,3.540000
1751195775.112200,3.530000
1751195775.123550,3.620000
1751195775.142200,3.520000
1751195775.153450,3.530000
1751195775.164650,3.520000
1751195775.175850,3.570000
1751195775.194550,3.550000
1751195775.205750,3.540000
1751195775.217050,3.540000
1751195775.228350,3.560000
1751195775.247000,3.550000
1751195775.258250,3.530000
1751195775.269550,3.530000
1751195775.288250,3.540000
1751195775.299500,3.580000
1751195775.310800,3.550000
1751195775.322100,3.540000
1751195775.340800,3.520000
1751195775.352100,3.520000
1751195775.363400,3.520000
1751195775.374550,3.490000
1751195775.393350,3.530000
1751195775.404550,3.410000
1751195775.415750,3.520000
1751195775.427050,3.760000
1751195775.445850,3.550000
1751195775.457100,3.540000
1751195775.468400,3.520000
1751195775.487100,3.520000
1751195775.498400,3.520000
1751195775.509650,3.530000
1751195775.521000,3.530000
1751195775.539650,3.510000
1751195775.550950,3.470000
1751195775.562250,3.520000
1751195775.573550,3.530000
1751195775.592200,3.510000
1751195775.603550,3.510000
1751195775.614700,3.520000
1751195775.625900,3.520000
1751195775.644600,3.540000
1751195775.655750,3.380000
1751195775.667050,3.520000
1751195775.678300,3.520000
1751195775.697000,3.530000
1751195775.708300,3.540000
1751195775.719600,3.530000
1751195775.738300,3.530000
1751195775.749550,3.520000
1751195775.760850,3.490000
1751195775.772150,3.520000
1751195775.790850,3.510000
1751195775.802100,3.290000
1751195775.813400,3.520000
1751195775.824600,3.530000
1751195775.843450,3.540000
1751195775.854600,3.520000
1751195775.865800,3.540000
1751195775.877100,3.540000
1751195775.895850,3.500000
1751195775.907200,3.480000
1751195775.918500,3.530000
1751195775.937300,3.520000
1751195775.948600,3.530000
1751195775.959850,3.520000
1751195775.971150,3.530000
1751195775.989850,3.530000
1751195776.001200,3.530000
1751195776.012450,3.530000
1751195776.023750,3.540000
1751195776.042450,3.530000
1751195776.053700,3.520000
1751195776.065050,3.500000
1751195776.076300,3.520000
1751195776.095100,3.520000
1751195776.106400,3.530000
1751195776.117700,3.530000
1751195776.136400,3.530000
1751195776.147650,3.530000
1751195776.158950,3.520000
1751195776.170250,3.500000
1751195776.188950,3.550000
1751195776.200250,3.530000
1751195776.211550,3.540000
1751195776.222850,3.530000
1751195776.241550,3.520000
1751195776.252850,3.530000
1751195776.264150,3.530000
1751195776.275400,3.530000
1751195776.294200,3.520000
1751195776.305500,3.520000
1751195776.316750,3.540000
1751195776.328050,3.520000
1751195776.346800,3.530000
1751195776.358100,3.540000
1751195776.369350,3.530000
1751195776.388200,3.530000
1751195776.399500,3.540000
1751195776.410750,3.530000
1751195776.422050,3.530000
1751195776.440800,3.540000
1751195776.452050,3.520000
1751195776.463350,3.530000
1751195776.474550,3.550000
1751195776.493400,3.530000
1751195776.504600,3.540000
1751195776.515750,3.510000
1751195776.527050,3.430000
1751195776.545700,3.010000
1751195776.557000,3.530000
1751195776.568300,3.520000
1751195776.587050,3.520000
1751195776.598350,3.520000
1751195776.609600,3.540000
1751195776.620950,3.530000
1751195776.639750,3.520000
1751195776.651000,3.530000
1751195776.662300,3.530000
1751195776.673600,3.540000
1751195776.692400,3.520000
1751195776.703700,3.540000
1751195776.715000,3.530000
1751195776.726300,3.530000
1751195776.745200,3.560000
1751195776.756500,3.450000
1751195776.767800,3.540000
1751195776.786600,3.530000
1751195776.797900,3.520000
1751195776.809150,3.530000
1751195776.820450,3.540000
1751195776.839250,3.520000
1751195776.850500,3.540000
1751195776.861850,3.530000
1751195776.873100,3.520000
1751195776.891900,3.530000
1751195776.903200,3.530000
1751195776.925800,3.540000
1751195776.944600,3.530000
1751195776.955750,3.600000
1751195776.967050,3.530000
1751195776.978350,3.530000
1751195776.997300,3.770000
1751195777.008550,3.520000
1751195777.019850,3.540000
1751195777.038650,3.530000
1751195777.049950,3.540000
1751195777.061300,3.540000
1751195777.072550,3.530000
1751195777.091350,3.540000
1751195777.102650,3.550000
1751195777.113950,3.530000
1751195777.125250,3.540000
1751195777.144150,3.390000
1751195777.155450,3.540000
1751195777.166800,3.520000
1751195777.178050,3.560000
1751195777.196850,3.550000
1751195777.208150,3.680000
1751195777.219500,3.490000
1751195777.238250,3.520000
1751195777.249550,3.530000
1751195777.260850,3.540000
1751195777.272150,3.500000
1751195777.290950,3.520000
1751195777.302250,3.520000
1751195777.313550,3.520000
1751195777.324950,3.530000
1751195777.343850,3.540000
1751195777.355200,3.530000
1751195777.366500,3.510000
1751195777.377800,3.530000
1751195777.396600,3.540000
1751195777.407850,3.530000
1751195777.419150,3.530000
1751195777.438000,3.530000
1751195777.449300,3.530000
1751195777.460650,3.540000
1751195777.471900,3.240000
1751195777.490700,3.550000
1751195777.502000,3.520000
1751195777.513350,3.530000
1751195777.524550,3.530000
1751195777.543450,3.540000
1751195777.554650,3.530000
1751195777.565850,3.530000
1751195777.577100,3.550000
1751195777.595800,3.520000
1751195777.607050,3.520000
1751195777.618400,3.510000
1751195777.637250,3.510000
1751195777.648550,3.540000
1751195777.659850,3.570000
1751195777.671150,3.550000
1751195777.689900,3.530000
1751195777.701200,3.500000
1751195777.712450,3.520000
1751195777.723750,3.530000
1751195777.742500,3.530000
1751195777.753800,3.530000
1751195777.765100,3.170000
1751195777.776400,3.520000
1751195777.795250,3.550000
1751195777.806500,3.530000
1751195777.817800,3.530000
1751195777.836550,3.530000
1751195777.847850,3.530000
1751195777.859150,3.520000
1751195777.870400,3.540000
1751195777.889150,3.540000
1751195777.900400,3.520000
1751195777.911700,3.540000
1751195777.923000,3.530000
1751195777.941700,3.520000
1751195777.953000,3.540000
1751195777.964300,3.530000
1751195777.975600,3.530000
1751195778.005650,3.370000
1751195778.016950,3.520000
1751195778.028250,3.530000
1751195778.046950,3.530000
1751195778.058250,3.540000
1751195778.069550,3.530000
1751195778.088250,3.550000
1751195778.099500,3.530000
1751195778.110800,3.530000
1751195778.122100,3.560000
1751195778.140800,3.530000
1751195778.152050,3.680000
1751195778.163350,3.530000
1751195778.174600,3.540000
1751195778.193350,3.610000
1751195778.204550,3.520000
1751195778.215750,3.530000
1751195778.227000,3.530000
1751195778.245800,3.530000
1751195778.257100,3.540000
1751195778.268350,3.520000
1751195778.287050,3.520000
1751195778.298350,3.550000
1751195778.309650,3.540000
1751195778.320900,3.540000
1751195778.339600,3.530000
1751195778.350900,3.520000
1751195778.362200,3.520000
1751195778.373450,3.520000
1751195778.392200,3.530000
1751195778.403450,3.530000
1751195778.414650,3.530000
1751195778.425850,3.550000
1751195778.444500,3.450000
1751195778.455700,3.540000
1751195778.467000,3.580000
1751195778.478300,3.510000
1751195778.496950,3.540000
1751195778.508250,3.540000
1751195778.519550,3.530000
1751195778.538200,3.510000
1751195778.549500,3.540000
1751195778.560800,3.530000
1751195778.572100,3.530000
1751195778.590750,3.530000
1751195778.602050,3.520000
1751195778.613300,3.550000
1751195778.624500,3.520000
1751195778.643300,3.540000
1751195778.654500,3.520000
1751195778.665650,3.540000
1751195778.676950,3.540000
1751195778.695750,3.530000
1751195778.707050,3.530000
1751195778.718300,3.540000
1751195778.736950,3.550000
1751195778.748250,3.550000
1751195778.759550,3.550000
1751195778.770850,3.530000
1751195778.789550,3.530000
1751195778.800850,3.530000
1751195778.812150,3.510000
1751195778.823450,3.980000
1751195778.842150,3.580000
1751195778.853400,3.540000
1751195778.864600,3.520000
1751195778.875800,3.530000
1751195778.894450,3.550000
1751195778.905650,3.510000
1751195778.916950,3.510000
1751195778.928200,3.530000
1751195778.946950,3.520000
1751195778.958200,3.510000
1751195778.969500,3.540000
1751195778.988150,3.540000
1751195778.999450,3.520000
1751195779.010750,3.540000
1751195779.022050,3.510000
1751195779.040750,3.210000
1751195779.052050,3.530000
1751195779.063300,3.520000
1751195779.074500,3.550000
1751195779.093300,3.500000
1751195779.104500,3.550000
1751195779.115650,3.550000
1751195779.126950,3.550000
1751195779.145750,3.530000
1751195779.157050,3.530000
1751195779.168350,3.540000
1751195779.187000,3.540000
1751195779.198300,3.270000
1751195779.209600,3.530000
1751195779.220850,3.540000
1751195779.239550,3.530000
1751195779.250900,3.520000
1751195779.262200,3.530000
1751195779.273450,3.530000
1751195779.292100,3.510000
1751195779.303400,3.560000
1751195779.314650,3.500000
1751195779.325800,3.550000
1751195779.344450,3.540000
1751195779.355600,3.530000
1751195779.366900,3.520000
1751195779.378250,3.530000
1751195779.396900,3.520000
1751195779.408200,3.520000
1751195779.419500,3.520000
1751195779.438150,3.520000
1751195779.449450,3.520000
1751195779.460700,3.530000
1751195779.472000,3.540000
1751195779.490700,3.540000
1751195779.502000,3.530000
1751195779.513300,3.550000
1751195779.524500,3.510000
1751195779.543250,3.530000
1751195779.554450,3.540000
1751195779.565600,3.510000
1751195779.576950,3.530000
1751195779.595650,3.540000
1751195779.606950,3.540000
1751195779.618300,3.570000
1751195779.636950,3.540000
1751195779.648200,3.530000
1751195779.659500,3.510000
1751195779.670800,3.530000
1751195779.689500,3.520000
1751195779.700800,3.530000
1751195779.712100,3.480000
1751195779.723400,3.550000
1751195779.742100,3.530000
1751195779.753400,3.530000
1751195779.764600,3.560000
1751195779.775750,3.510000
1751195779.794450,3.530000
1751195779.805650,3.520000
1751195779.816950,3.520000
1751195779.828200,3.530000
1751195779.846850,3.530000
1751195779.858200,3.520000
1751195779.869500,3.540000
1751195779.888100,3.530000
1751195779.899400,3.530000
1751195779.910700,3.540000
1751195779.922000,3.510000
1751195779.940650,3.520000
1751195779.951950,3.510000
1751195779.963250,3.540000
1751195779.974450,3.540000
1751195779.993250,3.530000
1751195780.004450,3.530000
1751195780.015650,3.540000
1751195780.026900,3.510000
1751195780.045700,3.530000
1751195780.057000,3.540000
1751195780.068300,3.540000
1751195780.087000,3.520000
1751195780.098250,3.530000
1751195780.109550,3.160000
1751195780.120850,3.520000
1751195780.139550,3.550000
1751195780.150850,3.520000
1751195780.162100,3.520000
1751195780.173450,3.530000
1751195780.192100,3.520000
1751195780.203400,3.760000
1751195780.214600,3.520000
1751195780.225750,3.530000
1751195780.244450,3.030000
1751195780.255600,3.530000
1751195780.266900,3.550000
1751195780.278200,3.510000
1751195780.296900,3.520000
1751195780.308200,3.560000
1751195780.319500,3.540000
1751195780.338250,3.530000
1751195780.349500,3.510000
1751195780.360800,3.540000
1751195780.372100,3.530000
1751195780.390800,3.550000
1751195780.402100,3.550000
1751195780.413400,3.540000
1751195780.424600,3.540000
1751195780.443400,3.500000
1751195780.454600,3.110000
1751195780.465750,3.520000
1751195780.477100,3.530000
1751195780.495700,3.550000
1751195780.507000,3.550000
1751195780.518300,3.540000
1751195780.537000,3.560000
1751195780.548300,3.530000
1751195780.559550,3.560000
1751195780.570900,3.550000
1751195780.589700,3.530000
1751195780.601000,3.540000
1751195780.612250,3.520000
1751195780.623600,3.540000
1751195780.642450,3.520000
1751195780.653700,3.540000
1751195780.665050,3.510000
1751195780.676350,3.510000
1751195780.695200,3.530000
1751195780.706500,3.510000
1751195780.717800,3.490000
1751195780.736550,3.750000
1751195780.747900,3.520000
1751195780.759200,3.520000
1751195780.770500,3.530000
1751195780.789300,3.530000
1751195780.800600,3.550000
1751195780.811900,3.500000
1751195780.823200,3.550000
1751195780.842050,3.540000
1751195780.853400,3.510000
1751195780.864600,3.520000
1751195780.875800,3.540000
1751195780.894850,3.520000
1751195780.906200,3.530000
1751195780.917500,3.530000
1751195780.928800,3.520000
1751195780.947800,3.530000
1751195780.959100,3.550000
1751195780.970450,3.530000
1751195780.989400,3.520000
1751195781.000700,3.520000
1751195781.012000,3.550000
1751195781.023300,3.520000
1751195781.042300,3.530000
1751195781.053600,3.580000
1751195781.064950,3.530000
1751195781.076250,3.520000
1751195781.095300,3.540000
1751195781.106650,3.550000
1751195781.117900,3.510000
1751195781.136900,3.530000
1751195781.148200,3.540000
1751195781.159500,3.550000
1751195781.170850,3.670000
1751195781.189850,3.460000
1751195781.201150,3.550000
1751195781.212450,3.530000
1751195781.223750,3.580000
1751195781.242750,3.540000
1751195781.254050,3.560000
1751195781.265350,3.540000
1751195781.276650,3.550000
1751195781.295750,3.280000
1751195781.307050,3.550000
1751195781.318350,3.560000
1751195781.337450,3.530000
1751195781.348800,4.420000
