t,Cell_Voltage_072,Cell_Voltage_071,Cell_Voltage_070,Cell_Voltage_069,Cell_Voltage_068,Cell_Voltage_067,Cell_Voltage_066,Cell_Voltage_065
1751195531.825550,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195531.866800,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195531.919300,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195531.971700,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195532.024250,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195532.076800,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195532.118000,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195532.170550,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195532.222950,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195532.275550,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195532.316850,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195532.369300,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195532.421650,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195532.474250,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195532.526800,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195532.567950,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195532.620550,4.020000,4.020000,4.020000,4.020000,4.020000,4.100000,4.020000,4.020000
1751195532.672950,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195532.725500,4.020000,4.020000,4.020000,4.020000,4.020000,4.100000,4.020000,4.020000
1751195532.766800,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195532.819250,4.020000,4.020000,4.020000,4.020000,4.020000,4.100000,4.020000,4.020000
1751195532.871650,4.020000,4.020000,4.020000,4.020000,4.020000,4.100000,4.020000,4.020000
1751195532.924200,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195532.976800,4.020000,4.020000,4.020000,4.020000,4.020000,4.100000,4.020000,4.020000
1751195533.018000,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195533.070550,4.020000,4.020000,4.020000,4.020000,4.020000,4.100000,4.020000,4.020000
1751195533.122950,4.020000,4.020000,4.020000,4.020000,4.020000,4.100000,4.020000,4.020000
1751195533.175500,4.020000,4.020000,4.020000,4.020000,4.020000,4.100000,4.020000,4.020000
1751195533.216800,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195533.269250,4.020000,4.020000,4.020000,4.020000,4.020000,4.100000,4.020000,4.020000
1751195533.321650,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195533.374200,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195533.426800,4.020000,4.020000,4.020000,4.020000,4.020000,4.100000,4.020000,4.020000
1751195533.467950,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195533.520550,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195533.572900,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195533.625500,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195533.666750,4.020000,4.020000,4.020000,4.020000,4.020000,4.100000,4.020000,4.020000
1751195533.719250,4.020000,4.020000,4.020000,4.020000,4.020000,4.100000,4.020000,4.020000
