t,sensor_apps_valid,sensor_brake_pressure_f,sensor_wheel_speed_fr,sensor_wheel_speed_fl,sensor_steering_angle,sensor_brake_pressure_r,sensor_apps
1751195526.606150,1.000000,1.920000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195526.656850,1.000000,1.920000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195526.706100,1.000000,1.920000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195526.756300,1.000000,2.080000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195526.806100,1.000000,2.080000,0.000000,0.000000,-20.000000,2.240000,1.600000
1751195526.856250,1.000000,2.080000,0.000000,0.000000,-20.000000,2.240000,1.600000
1751195526.906300,1.000000,2.080000,0.000000,0.000000,-20.000000,2.240000,1.600000
1751195526.956100,1.000000,1.920000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195527.006550,1.000000,2.080000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195527.056600,1.000000,2.080000,0.000000,0.000000,-20.000000,2.240000,1.600000
1751195527.106550,1.000000,1.920000,0.000000,0.000000,-20.000000,2.240000,1.600000
1751195527.156250,1.000000,2.080000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195527.206550,1.000000,2.080000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195527.256150,1.000000,2.080000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195527.306100,1.000000,2.080000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195527.356800,1.000000,1.920000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195527.406550,1.000000,1.920000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195527.456550,1.000000,2.080000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195527.506550,1.000000,2.080000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195527.556300,1.000000,2.080000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195527.606550,1.000000,1.920000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195527.656550,1.000000,1.920000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195527.706250,1.000000,2.080000,0.000000,0.000000,-20.000000,2.240000,1.600000
1751195527.756200,1.000000,1.920000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195527.806250,1.000000,1.920000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195527.856150,1.000000,1.920000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195527.906550,1.000000,1.920000,0.000000,0.000000,-20.000000,2.240000,1.600000
1751195527.956550,1.000000,2.080000,0.000000,0.000000,-20.000000,2.240000,1.600000
1751195528.006550,1.000000,2.080000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195528.056550,1.000000,1.920000,0.000000,0.000000,-20.000000,2.240000,1.600000
1751195528.106550,1.000000,1.920000,0.000000,0.000000,-20.000000,2.240000,1.600000
1751195528.156500,1.000000,2.080000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195528.206550,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195528.256200,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195528.306750,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,0.800000
1751195528.356100,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195528.406100,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195528.456550,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195528.506200,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195528.556500,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195528.606150,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195528.656100,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195528.706750,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195528.756750,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195528.806500,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195528.856550,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195528.906150,1.000000,2.720000,0.000000,0.000000,-20.000000,2.400000,0.000000
1751195528.956200,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195529.006150,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195529.056500,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195529.106500,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195529.156750,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195529.206150,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195529.256150,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195529.306250,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195529.356750,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195529.406750,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195529.456100,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195529.506500,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195529.556500,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195529.606500,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195529.656750,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195529.706750,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195529.756150,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195529.806750,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,0.800000
1751195529.856150,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195529.906750,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195529.956150,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195530.006500,1.000000,2.720000,0.000000,0.000000,-20.000000,2.240000,0.800000
1751195530.056500,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195530.106750,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,0.800000
1751195530.156750,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195530.206500,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195530.256500,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195530.306200,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195530.356500,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195530.406500,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195530.456500,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195530.506150,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195530.556200,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195530.606150,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195530.656700,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,0.800000
1751195530.706750,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,0.800000
1751195530.756450,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195530.806500,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195530.856700,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195530.906200,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,0.800000
1751195530.956200,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195531.006450,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195531.056700,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195531.106150,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195531.156700,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195531.206200,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195531.256450,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195531.306700,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195531.356500,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195531.406450,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195531.456200,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195531.506150,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195531.556150,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195531.606750,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195531.656450,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195531.706700,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195531.756450,1.000000,2.880000,0.000000,0.000000,-20.000000,2.720000,0.800000
1751195531.806700,1.000000,3.840000,0.000000,0.000000,-20.000000,3.520000,0.000000
1751195531.856450,1.000000,5.760000,0.000000,0.000000,-20.000000,4.640000,0.800000
1751195531.906200,1.000000,8.640000,0.000000,0.000000,-20.000000,6.240000,1.200000
1751195531.956700,1.000000,11.040000,0.000000,0.000000,-20.000000,7.680000,1.200000
1751195532.006450,1.000000,14.080000,0.000000,0.000000,-20.000000,9.760000,0.800000
1751195532.056700,1.000000,15.840000,0.000000,0.000000,-20.000000,10.880000,0.000000
1751195532.106700,1.000000,16.800000,0.000000,0.000000,-20.000000,11.520000,0.800000
1751195532.156700,1.000000,17.280000,0.000000,0.000000,-20.000000,11.520000,1.200000
1751195532.206450,1.000000,17.920000,0.000000,0.000000,-20.000000,11.840000,1.200000
1751195532.256450,1.000000,17.920000,0.000000,0.000000,-20.000000,11.840000,1.200000
1751195532.306200,1.000000,18.720000,0.000000,0.000000,-20.000000,12.480000,0.000000
1751195532.356700,1.000000,18.560000,0.000000,0.000000,-20.000000,12.480000,0.800000
1751195532.406450,1.000000,18.560000,0.000000,0.000000,-20.000000,12.320000,0.000000
1751195532.456700,1.000000,17.920000,0.000000,0.000000,-20.000000,11.680000,1.200000
1751195532.506450,1.000000,17.920000,0.000000,0.000000,-20.000000,11.520000,1.200000
1751195532.556450,1.000000,17.600000,0.000000,0.000000,-20.000000,11.520000,1.200000
1751195532.606700,1.000000,17.920000,0.000000,0.000000,-20.000000,11.840000,0.000000
1751195532.656700,1.000000,17.760000,0.000000,0.000000,-20.000000,11.840000,0.000000
1751195532.706200,1.000000,17.760000,0.000000,0.000000,-20.000000,11.520000,0.000000
1751195532.756700,1.000000,16.800000,0.000000,0.000000,-20.000000,10.880000,1.200000
1751195532.806650,1.000000,16.480000,0.000000,0.000000,-20.000000,10.720000,1.200000
1751195532.856200,1.000000,16.800000,0.000000,0.000000,-20.000000,10.880000,0.000000
1751195532.906200,1.000000,16.640000,0.000000,0.000000,-20.000000,10.720000,0.000000
1751195532.956450,1.000000,16.480000,0.000000,0.000000,-20.000000,10.720000,0.800000
1751195533.006700,1.000000,15.840000,0.000000,0.000000,-20.000000,10.080000,1.200000
1751195533.056450,1.000000,15.680000,0.000000,0.000000,-20.000000,9.760000,1.200000
1751195533.106750,1.000000,15.520000,0.000000,0.000000,-20.000000,9.760000,1.200000
1751195533.156450,1.000000,15.840000,0.000000,0.000000,-20.000000,10.240000,0.000000
1751195533.206700,1.000000,15.680000,0.000000,0.000000,-20.000000,9.920000,0.000000
1751195533.256700,1.000000,15.520000,0.000000,0.000000,-20.000000,9.760000,0.000000
1751195533.306700,1.000000,14.880000,0.000000,0.000000,-20.000000,9.120000,1.200000
1751195533.356700,1.000000,14.720000,0.000000,0.000000,-20.000000,9.120000,1.200000
1751195533.406700,1.000000,14.720000,0.000000,0.000000,-20.000000,9.120000,1.200000
1751195533.456450,1.000000,15.040000,0.000000,0.000000,-20.000000,9.600000,0.000000
1751195533.506250,1.000000,15.040000,0.000000,0.000000,-20.000000,9.760000,0.000000
1751195533.556700,1.000000,15.040000,0.000000,0.000000,-20.000000,9.440000,0.000000
1751195533.606700,1.000000,14.400000,0.000000,0.000000,-20.000000,8.800000,1.200000
1751195533.656700,1.000000,14.560000,0.000000,0.000000,-20.000000,9.120000,1.200000
1751195533.706450,1.000000,14.720000,0.000000,0.000000,-20.000000,9.120000,1.200000
1751195533.756450,1.000000,15.040000,0.000000,0.000000,-20.000000,9.440000,0.000000
1751195533.806200,1.000000,15.040000,0.000000,0.000000,-20.000000,9.440000,0.000000
1751195533.856700,1.000000,14.400000,0.000000,0.000000,-20.000000,8.800000,1.200000
1751195533.906700,1.000000,14.400000,0.000000,0.000000,-20.000000,9.120000,1.200000
1751195533.956700,1.000000,14.400000,0.000000,0.000000,-20.000000,8.800000,1.200000
1751195534.006700,1.000000,15.040000,0.000000,0.000000,-20.000000,9.440000,0.000000
1751195534.056450,1.000000,15.040000,0.000000,0.000000,-20.000000,9.440000,0.000000
1751195534.106250,1.000000,15.040000,0.000000,0.000000,-20.000000,9.440000,0.000000
1751195534.156800,1.000000,14.400000,0.000000,0.000000,-20.000000,8.800000,1.200000
1751195534.206700,1.000000,14.560000,0.000000,0.000000,-20.000000,8.800000,1.200000
1751195534.256450,1.000000,14.560000,0.000000,0.000000,-20.000000,9.120000,1.200000
1751195534.306800,1.000000,15.040000,0.000000,0.000000,-20.000000,9.440000,0.800000
1751195534.356700,1.000000,15.040000,0.000000,0.000000,-20.000000,9.440000,0.000000
1751195534.406450,1.000000,15.040000,0.000000,0.000000,-20.000000,9.440000,0.000000
1751195534.456800,1.000000,14.560000,0.000000,0.000000,-20.000000,8.800000,1.200000
1751195534.506700,1.000000,14.560000,0.000000,0.000000,-20.000000,8.800000,1.200000
1751195534.556700,1.000000,14.560000,0.000000,0.000000,-20.000000,9.120000,1.200000
1751195534.606500,1.000000,15.040000,0.000000,0.000000,-20.000000,9.440000,0.000000
1751195534.656250,1.000000,15.040000,0.000000,0.000000,-20.000000,9.440000,0.000000
1751195534.706500,1.000000,14.400000,0.000000,0.000000,-20.000000,8.800000,1.200000
1751195534.756750,1.000000,12.800000,0.000000,0.000000,-20.000000,7.840000,1.200000
1751195534.806500,1.000000,9.280000,0.000000,0.000000,-20.000000,5.600000,1.200000
1751195534.856850,1.000000,7.040000,0.000000,0.000000,-20.000000,4.480000,0.800000
1751195534.906800,1.000000,5.120000,0.000000,0.000000,-20.000000,3.360000,4.400000
1751195534.956750,1.000000,3.840000,0.000000,0.000000,-20.000000,2.720000,9.600000
1751195535.006700,1.000000,2.400000,0.000000,0.000000,-20.000000,2.240000,11.600000
1751195535.056500,1.000000,2.080000,0.000000,0.000000,-20.000000,2.240000,11.200000
1751195535.106850,1.000000,2.080000,0.000000,0.000000,-20.000000,2.240000,11.600000
1751195535.156700,1.000000,2.720000,0.000000,0.000000,-20.000000,2.400000,11.200000
1751195535.206500,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,10.800000
1751195535.256700,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,16.000000
1751195535.306500,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,24.000000
1751195535.356500,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,27.200000
1751195535.406250,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,27.200000
1751195535.456500,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,26.800000
1751195535.506700,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,26.400000
1751195535.556500,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,26.800000
1751195535.606700,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,26.800000
1751195535.656750,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,26.800000
1751195535.706500,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,26.400000
1751195535.756700,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,26.800000
1751195535.806500,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,26.800000
1751195535.856500,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,28.400000
1751195535.906500,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,28.800000
1751195535.956750,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,28.800000
1751195536.006750,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,28.400000
1751195536.056500,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,28.000000
1751195536.106750,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,28.000000
1751195536.156250,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,28.800000
1751195536.206750,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,28.800000
1751195536.256500,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,28.800000
1751195536.306500,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,28.400000
1751195536.356250,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,28.400000
1751195536.456750,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,31.600000
1751195536.506750,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,32.000000
1751195536.556750,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,31.600000
1751195536.606500,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,31.600000
1751195536.656500,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,31.600000
1751195536.706250,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,32.000000
1751195536.756750,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,33.200000
1751195536.806750,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,35.200000
1751195536.857000,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,35.600000
1751195536.906750,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,36.000000
1751195536.956750,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,36.000000
1751195537.006750,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,36.400000
1751195537.056500,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,36.400000
1751195537.106800,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,36.400000
1751195537.156300,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,36.000000
1751195537.206500,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,36.000000
1751195537.256750,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,36.000000
1751195537.356550,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,38.400000
1751195537.406850,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,40.000000
1751195537.456500,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,40.800000
1751195537.506300,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,40.800000
1751195537.556750,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,41.200000
1751195537.606800,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,41.200000
1751195537.656500,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,41.600000
1751195537.706750,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,40.800000
1751195537.756700,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,40.800000
1751195537.806500,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,40.800000
1751195537.856800,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,41.200000
1751195537.906500,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,41.200000
1751195537.956550,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,41.600000
1751195538.006750,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,41.200000
1751195538.056500,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,41.200000
1751195538.106550,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,42.000000
1751195538.156300,1.000000,2.080000,0.000000,0.000000,-20.000000,2.240000,42.400000
1751195538.206750,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,44.400000
1751195538.256750,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,44.800000
1751195538.306550,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,44.800000
1751195538.356800,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,44.800000
1751195538.406800,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,45.200000
1751195538.456800,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,45.200000
1751195538.506750,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,45.200000
1751195538.556550,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,44.800000
1751195538.606550,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,44.800000
1751195538.656450,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,45.600000
1751195538.706650,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,46.800000
1751195538.756550,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,46.800000
1751195538.806850,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,46.800000
1751195538.856700,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,46.400000
1751195538.906500,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,46.000000
1751195538.956300,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,46.000000
1751195539.006550,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,45.200000
1751195539.056550,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,45.200000
1751195539.106650,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,44.800000
1751195539.156800,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,44.800000
1751195539.206550,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,44.800000
1751195539.256700,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,45.200000
1751195539.306550,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,45.200000
1751195539.356700,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,45.200000
1751195539.406550,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,45.200000
1751195539.456700,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,45.200000
1751195539.506300,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,45.200000
1751195539.556750,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,46.800000
1751195539.606550,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,46.800000
1751195539.656550,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,47.200000
1751195539.706550,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,46.400000
1751195539.756550,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,46.800000
1751195539.806350,1.000000,2.720000,0.000000,0.000000,-20.000000,2.400000,46.800000
1751195539.856550,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,46.800000
1751195539.906700,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,46.800000
1751195539.956550,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,46.800000
1751195540.006850,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,46.400000
1751195540.056600,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,46.800000
1751195540.106550,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,46.800000
1751195540.156750,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,47.200000
1751195540.206650,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,47.200000
1751195540.256700,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,46.800000
1751195540.306600,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,46.800000
1751195540.356350,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,46.800000
1751195540.406750,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,47.200000
1751195540.456600,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,47.200000
1751195540.506650,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,47.200000
1751195540.556600,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,46.800000
1751195540.606550,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,46.800000
1751195540.656600,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,46.800000
1751195540.706900,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,47.200000
1751195540.756850,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,47.200000
1751195540.806600,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,46.800000
1751195540.856600,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,46.800000
1751195540.906850,1.000000,2.720000,0.000000,0.000000,-20.000000,2.400000,46.800000
1751195540.956650,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,47.200000
1751195541.006600,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,47.200000
1751195541.056600,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,47.200000
1751195541.106700,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,46.800000
1751195541.156800,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,46.800000
1751195541.206600,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,46.800000
1751195541.256600,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,47.200000
1751195541.306850,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,47.200000
1751195541.356900,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,47.200000
1751195541.406600,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,46.800000
1751195541.456850,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,46.800000
1751195541.506600,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,46.800000
1751195541.556850,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,47.200000
1751195541.606850,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,47.200000
1751195541.656850,1.000000,2.720000,0.000000,0.000000,-20.000000,2.400000,46.800000
1751195541.706650,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,46.800000
1751195541.756600,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,46.800000
1751195541.856650,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,47.200000
1751195541.906600,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,47.200000
1751195541.956350,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,46.800000
1751195542.006750,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,46.800000
1751195542.056600,1.000000,2.720000,0.000000,0.000000,-20.000000,2.400000,46.800000
1751195542.106600,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,48.400000
1751195542.156700,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,51.200000
1751195542.206800,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,51.200000
1751195542.306800,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,50.800000
1751195542.356650,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,51.600000
1751195542.406700,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,52.000000
1751195542.456750,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,52.400000
1751195542.506600,1.000000,2.720000,0.000000,0.000000,-20.000000,2.400000,53.600000
1751195542.556750,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,54.000000
