t,ams_voltage_min_8,ams_voltage_min_7,ams_voltage_min_6,ams_voltage_min_5,ams_voltage_min_4,ams_voltage_min_3,ams_voltage_min_2,ams_voltage_min_1
1751195671.046550,3.860000,3.860000,3.860000,3.870000,3.870000,3.870000,3.870000,3.840000
1751195671.057850,3.860000,3.860000,3.860000,3.870000,3.870000,3.870000,3.870000,3.840000
1751195671.069100,3.860000,3.860000,3.860000,3.870000,3.870000,3.870000,3.870000,3.840000
1751195671.087900,3.860000,3.860000,3.860000,3.870000,3.870000,3.870000,3.870000,3.840000
1751195671.099200,3.860000,3.860000,3.860000,3.870000,3.870000,3.870000,3.870000,3.840000
1751195671.110450,3.860000,3.860000,3.860000,3.870000,3.870000,3.870000,3.870000,3.840000
1751195671.121750,3.860000,3.860000,3.860000,3.870000,3.870000,3.870000,3.870000,3.840000
1751195671.140550,3.860000,3.860000,3.860000,3.870000,3.870000,3.870000,3.870000,3.840000
1751195671.151850,3.860000,3.860000,3.860000,3.870000,3.870000,3.870000,3.870000,3.840000
1751195671.163100,3.860000,3.860000,3.860000,3.870000,3.870000,3.870000,3.870000,3.840000
1751195671.174400,3.860000,3.860000,3.860000,3.870000,3.870000,3.870000,3.870000,3.840000
1751195671.193100,3.860000,3.860000,3.860000,3.870000,3.870000,3.870000,3.870000,3.840000
1751195671.204400,3.860000,3.860000,3.860000,3.870000,3.870000,3.870000,3.870000,3.840000
1751195671.215700,3.860000,3.860000,3.860000,3.870000,3.870000,3.870000,3.870000,3.840000
1751195671.226950,3.860000,3.860000,3.860000,3.870000,3.870000,3.870000,3.870000,3.840000
1751195671.245750,3.850000,3.860000,3.860000,3.870000,3.870000,3.870000,3.870000,3.840000
1751195671.257050,3.850000,3.860000,3.860000,3.870000,3.870000,3.870000,3.870000,3.840000
1751195671.268350,3.850000,3.860000,3.860000,3.870000,3.870000,3.870000,3.870000,3.840000
1751195671.287100,3.850000,3.860000,3.860000,3.870000,3.870000,3.870000,3.870000,3.840000
1751195671.298400,3.850000,3.860000,3.860000,3.870000,3.870000,3.870000,3.870000,3.840000
1751195671.309700,3.850000,3.860000,3.860000,3.870000,3.870000,3.870000,3.870000,3.840000
1751195671.321000,3.850000,3.860000,3.860000,3.870000,3.870000,3.870000,3.870000,3.840000
1751195671.339650,3.850000,3.860000,3.850000,3.870000,3.870000,3.870000,3.870000,3.840000
1751195671.350950,3.850000,3.860000,3.860000,3.870000,3.870000,3.870000,3.870000,3.840000
1751195671.362200,3.850000,3.860000,3.850000,3.860000,3.870000,3.860000,3.870000,3.840000
1751195671.373550,3.850000,3.860000,3.850000,3.860000,3.870000,3.860000,3.870000,3.840000
1751195671.392200,3.850000,3.860000,3.850000,3.860000,3.870000,3.870000,3.870000,3.840000
1751195671.403450,3.850000,3.860000,3.850000,3.860000,3.870000,3.860000,3.870000,3.840000
1751195671.414750,3.850000,3.860000,3.850000,3.860000,3.870000,3.860000,3.870000,3.840000
1751195671.426050,3.850000,3.860000,3.850000,3.860000,3.870000,3.860000,3.870000,3.840000
1751195671.444750,3.850000,3.860000,3.850000,3.860000,3.870000,3.860000,3.870000,3.840000
1751195671.456000,3.850000,3.850000,3.850000,3.860000,3.860000,3.860000,3.860000,3.840000
1751195671.486000,3.850000,3.850000,3.850000,3.860000,3.860000,3.860000,3.860000,3.840000
1751195671.508400,3.850000,3.850000,3.850000,3.860000,3.860000,3.860000,3.860000,3.830000
1751195671.519700,3.850000,3.850000,3.850000,3.860000,3.860000,3.860000,3.860000,3.830000
1751195671.538250,3.850000,3.850000,3.850000,3.860000,3.860000,3.860000,3.860000,3.830000
1751195671.549550,3.850000,3.850000,3.850000,3.860000,3.860000,3.860000,3.860000,3.830000
1751195671.560850,3.850000,3.850000,3.850000,3.860000,3.860000,3.860000,3.860000,3.830000
1751195671.572150,3.850000,3.850000,3.850000,3.860000,3.860000,3.860000,3.860000,3.830000
1751195671.590800,3.850000,3.850000,3.850000,3.860000,3.860000,3.860000,3.860000,3.830000
1751195671.602100,3.850000,3.850000,3.850000,3.860000,3.860000,3.860000,3.860000,3.830000
1751195671.613400,3.850000,3.850000,3.850000,3.860000,3.860000,3.860000,3.860000,3.830000
1751195671.624650,3.840000,3.850000,3.850000,3.860000,3.860000,3.860000,3.860000,3.830000
1751195671.643350,3.850000,3.850000,3.850000,3.860000,3.860000,3.860000,3.860000,3.830000
1751195671.654650,3.850000,3.850000,3.850000,3.860000,3.860000,3.860000,3.860000,3.830000
1751195671.665900,3.850000,3.850000,3.850000,3.860000,3.860000,3.860000,3.860000,3.830000
1751195671.695900,3.840000,3.850000,3.850000,3.860000,3.860000,3.860000,3.860000,3.830000
1751195671.718250,3.840000,3.850000,3.850000,3.860000,3.860000,3.860000,3.860000,3.830000
1751195671.737050,3.840000,3.850000,3.850000,3.860000,3.860000,3.860000,3.860000,3.830000
1751195671.748350,3.840000,3.850000,3.850000,3.860000,3.860000,3.860000,3.860000,3.830000
1751195671.759650,3.840000,3.850000,3.840000,3.860000,3.860000,3.860000,3.860000,3.830000
1751195671.770950,3.840000,3.850000,3.840000,3.850000,3.860000,3.860000,3.860000,3.830000
1751195671.789600,3.840000,3.850000,3.840000,3.850000,3.860000,3.860000,3.860000,3.830000
1751195671.800900,3.840000,3.850000,3.840000,3.850000,3.860000,3.850000,3.860000,3.830000
1751195671.812200,3.840000,3.850000,3.840000,3.850000,3.860000,3.850000,3.860000,3.830000
1751195671.823500,3.840000,3.850000,3.840000,3.850000,3.860000,3.850000,3.860000,3.830000
1751195671.842150,3.840000,3.850000,3.840000,3.850000,3.860000,3.850000,3.850000,3.830000
1751195671.853500,3.840000,3.850000,3.840000,3.850000,3.850000,3.850000,3.850000,3.830000
1751195671.864750,3.840000,3.840000,3.840000,3.850000,3.850000,3.850000,3.850000,3.830000
1751195671.876050,3.840000,3.840000,3.840000,3.850000,3.850000,3.850000,3.850000,3.830000
1751195671.894750,3.840000,3.850000,3.840000,3.850000,3.850000,3.850000,3.850000,3.830000
1751195671.906050,3.840000,3.840000,3.840000,3.850000,3.850000,3.850000,3.850000,3.830000
1751195671.936050,3.840000,3.840000,3.840000,3.850000,3.850000,3.850000,3.850000,3.820000
1751195671.958400,3.840000,3.840000,3.840000,3.850000,3.850000,3.850000,3.850000,3.820000
1751195671.969700,3.840000,3.840000,3.840000,3.850000,3.850000,3.850000,3.850000,3.820000
1751195671.988300,3.840000,3.840000,3.840000,3.850000,3.850000,3.850000,3.850000,3.820000
1751195671.999550,3.840000,3.840000,3.840000,3.850000,3.850000,3.850000,3.850000,3.820000
1751195672.010850,3.840000,3.840000,3.840000,3.850000,3.850000,3.850000,3.850000,3.820000
1751195672.022150,3.830000,3.840000,3.840000,3.850000,3.850000,3.850000,3.850000,3.820000
1751195672.040850,3.830000,3.840000,3.830000,3.840000,3.850000,3.850000,3.850000,3.820000
1751195672.052100,3.830000,3.840000,3.830000,3.840000,3.850000,3.840000,3.850000,3.820000
1751195672.063400,3.830000,3.840000,3.830000,3.850000,3.850000,3.850000,3.850000,3.820000
1751195672.074700,3.830000,3.840000,3.840000,3.850000,3.850000,3.850000,3.850000,3.820000
1751195672.093400,3.830000,3.840000,3.830000,3.850000,3.850000,3.850000,3.850000,3.820000
1751195672.104700,3.830000,3.840000,3.830000,3.840000,3.850000,3.850000,3.850000,3.820000
1751195672.116000,3.830000,3.840000,3.830000,3.850000,3.850000,3.850000,3.850000,3.820000
1751195672.134650,3.830000,3.840000,3.830000,3.840000,3.850000,3.850000,3.850000,3.820000
1751195672.145950,3.830000,3.840000,3.830000,3.850000,3.850000,3.850000,3.850000,3.820000
1751195672.168350,3.830000,3.840000,3.830000,3.840000,3.850000,3.840000,3.850000,3.820000
1751195672.198200,3.830000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.820000
1751195672.209500,3.830000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.820000
1751195672.220750,3.830000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.820000
1751195672.239450,3.830000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.820000
1751195672.250750,3.830000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.820000
1751195672.262000,3.830000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.810000
1751195672.273300,3.830000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.810000
1751195672.292000,3.830000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.810000
1751195672.303300,3.830000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.820000
1751195672.314600,3.830000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.810000
1751195672.325900,3.830000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.810000
1751195672.344550,3.830000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.810000
1751195672.355850,3.820000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.810000
1751195672.385850,3.830000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.810000
1751195672.408250,3.820000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.810000
1751195672.419500,3.820000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.810000
1751195672.438250,3.820000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.810000
1751195672.449600,3.820000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.810000
1751195672.460900,3.820000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.810000
1751195672.472150,3.820000,3.830000,3.820000,3.830000,3.840000,3.840000,3.840000,3.810000
1751195672.490850,3.820000,3.830000,3.820000,3.830000,3.830000,3.830000,3.830000,3.810000
1751195672.502100,3.820000,3.830000,3.820000,3.830000,3.840000,3.830000,3.830000,3.810000
1751195672.513450,3.820000,3.830000,3.820000,3.830000,3.830000,3.830000,3.830000,3.810000
1751195672.524700,3.820000,3.830000,3.820000,3.840000,3.840000,3.840000,3.840000,3.810000
1751195672.543400,3.820000,3.830000,3.820000,3.830000,3.840000,3.830000,3.840000,3.810000
1751195672.554700,3.820000,3.830000,3.820000,3.830000,3.840000,3.830000,3.840000,3.810000
1751195672.565950,3.820000,3.830000,3.820000,3.830000,3.840000,3.830000,3.830000,3.810000
1751195672.584650,3.820000,3.820000,3.820000,3.830000,3.830000,3.830000,3.830000,3.810000
1751195672.595950,3.820000,3.820000,3.820000,3.830000,3.830000,3.830000,3.830000,3.810000
1751195672.618300,3.820000,3.820000,3.820000,3.830000,3.830000,3.830000,3.830000,3.810000
1751195672.648200,3.820000,3.820000,3.820000,3.830000,3.830000,3.830000,3.830000,3.800000
1751195672.659500,3.820000,3.820000,3.820000,3.830000,3.830000,3.830000,3.830000,3.800000
1751195672.670800,3.810000,3.820000,3.820000,3.830000,3.830000,3.830000,3.830000,3.800000
1751195672.689500,3.810000,3.820000,3.820000,3.830000,3.830000,3.830000,3.830000,3.800000
1751195672.700800,3.810000,3.820000,3.820000,3.830000,3.830000,3.830000,3.830000,3.800000
1751195672.712100,3.810000,3.820000,3.810000,3.830000,3.830000,3.830000,3.830000,3.800000
1751195672.723350,3.810000,3.820000,3.810000,3.820000,3.830000,3.820000,3.830000,3.800000
1751195672.742150,3.810000,3.820000,3.810000,3.820000,3.830000,3.820000,3.830000,3.800000
1751195672.753400,3.810000,3.820000,3.810000,3.820000,3.830000,3.830000,3.830000,3.800000
1751195672.764700,3.810000,3.820000,3.810000,3.820000,3.820000,3.820000,3.820000,3.800000
1751195672.776000,3.810000,3.820000,3.810000,3.820000,3.830000,3.820000,3.830000,3.800000
1751195672.794750,3.810000,3.820000,3.810000,3.820000,3.820000,3.820000,3.830000,3.800000
1751195672.806050,3.810000,3.820000,3.810000,3.820000,3.830000,3.820000,3.830000,3.800000
1751195672.817450,3.810000,3.810000,3.810000,3.820000,3.820000,3.820000,3.820000,3.800000
1751195672.836250,3.810000,3.820000,3.810000,3.820000,3.820000,3.820000,3.820000,3.800000
1751195672.847550,3.810000,3.810000,3.810000,3.820000,3.820000,3.820000,3.820000,3.800000
1751195672.858850,3.810000,3.810000,3.810000,3.820000,3.820000,3.820000,3.820000,3.800000
1751195672.870200,3.810000,3.810000,3.810000,3.820000,3.820000,3.820000,3.820000,3.800000
1751195672.888900,3.810000,3.810000,3.810000,3.820000,3.820000,3.820000,3.820000,3.790000
1751195672.900200,3.810000,3.810000,3.810000,3.820000,3.820000,3.820000,3.820000,3.790000
1751195672.911500,3.810000,3.810000,3.810000,3.820000,3.820000,3.820000,3.820000,3.790000
1751195672.922800,3.810000,3.810000,3.810000,3.820000,3.820000,3.820000,3.820000,3.800000
1751195672.941550,3.800000,3.810000,3.810000,3.820000,3.820000,3.820000,3.820000,3.790000
1751195672.952850,3.810000,3.810000,3.810000,3.820000,3.820000,3.820000,3.820000,3.790000
1751195672.964150,3.810000,3.810000,3.810000,3.820000,3.820000,3.820000,3.820000,3.790000
1751195672.975450,3.810000,3.810000,3.810000,3.820000,3.820000,3.820000,3.820000,3.790000
1751195672.994250,3.800000,3.810000,3.810000,3.820000,3.820000,3.820000,3.820000,3.790000
1751195673.005550,3.800000,3.810000,3.810000,3.820000,3.820000,3.820000,3.820000,3.790000
1751195673.016850,3.800000,3.810000,3.800000,3.820000,3.820000,3.820000,3.820000,3.790000
1751195673.035650,3.800000,3.810000,3.800000,3.820000,3.820000,3.820000,3.820000,3.790000
1751195673.046950,3.800000,3.810000,3.810000,3.810000,3.820000,3.820000,3.820000,3.790000
1751195673.058250,3.800000,3.810000,3.800000,3.810000,3.820000,3.820000,3.820000,3.790000
1751195673.069550,3.800000,3.810000,3.800000,3.820000,3.820000,3.810000,3.820000,3.790000
1751195673.088250,3.800000,3.810000,3.800000,3.810000,3.820000,3.810000,3.820000,3.790000
1751195673.099550,3.800000,3.810000,3.800000,3.820000,3.820000,3.810000,3.820000,3.790000
1751195673.110850,3.800000,3.810000,3.800000,3.820000,3.820000,3.810000,3.820000,3.790000
1751195673.122150,3.800000,3.800000,3.800000,3.820000,3.820000,3.810000,3.810000,3.790000
1751195673.140950,3.800000,3.800000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195673.152250,3.800000,3.800000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195673.163550,3.800000,3.800000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195673.174850,3.800000,3.810000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195673.193750,3.800000,3.800000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195673.205000,3.800000,3.800000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195673.216350,3.800000,3.800000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195673.235150,3.800000,3.810000,3.800000,3.810000,3.810000,3.810000,3.820000,3.790000
1751195673.246500,3.800000,3.810000,3.800000,3.810000,3.820000,3.810000,3.810000,3.790000
1751195673.257800,3.800000,3.810000,3.810000,3.820000,3.820000,3.820000,3.820000,3.790000
1751195673.269050,3.810000,3.810000,3.810000,3.820000,3.820000,3.820000,3.820000,3.790000
1751195673.288000,3.810000,3.810000,3.810000,3.820000,3.820000,3.820000,3.820000,3.790000
1751195673.299300,3.810000,3.810000,3.810000,3.820000,3.820000,3.820000,3.820000,3.800000
1751195673.310600,3.810000,3.820000,3.810000,3.820000,3.820000,3.820000,3.820000,3.800000
1751195673.321850,3.810000,3.820000,3.810000,3.820000,3.830000,3.820000,3.830000,3.800000
1751195673.340650,3.810000,3.820000,3.820000,3.830000,3.830000,3.830000,3.830000,3.800000
1751195673.351950,3.820000,3.820000,3.820000,3.830000,3.830000,3.830000,3.830000,3.800000
1751195673.363250,3.820000,3.820000,3.820000,3.830000,3.830000,3.830000,3.830000,3.800000
1751195673.374550,3.820000,3.820000,3.820000,3.830000,3.830000,3.830000,3.830000,3.800000
1751195673.393250,3.820000,3.820000,3.820000,3.830000,3.830000,3.830000,3.830000,3.800000
1751195673.404550,3.820000,3.820000,3.820000,3.830000,3.830000,3.830000,3.830000,3.810000
1751195673.415850,3.820000,3.820000,3.820000,3.830000,3.830000,3.830000,3.830000,3.810000
1751195673.445800,3.820000,3.830000,3.820000,3.830000,3.830000,3.830000,3.830000,3.810000
1751195673.457100,3.820000,3.820000,3.820000,3.830000,3.830000,3.830000,3.830000,3.810000
1751195673.468400,3.820000,3.820000,3.820000,3.830000,3.830000,3.830000,3.830000,3.810000
1751195673.498250,3.820000,3.830000,3.820000,3.830000,3.840000,3.830000,3.840000,3.810000
1751195673.509550,3.820000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.810000
1751195673.520850,3.830000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.810000
1751195673.539500,3.850000,3.850000,3.850000,3.860000,3.860000,3.860000,3.860000,3.830000
1751195673.550800,3.850000,3.850000,3.850000,3.860000,3.860000,3.860000,3.860000,3.830000
1751195673.562050,3.840000,3.850000,3.850000,3.860000,3.860000,3.860000,3.860000,3.830000
1751195673.573350,3.840000,3.850000,3.840000,3.850000,3.860000,3.850000,3.860000,3.830000
1751195673.592050,3.860000,3.860000,3.860000,3.870000,3.870000,3.870000,3.870000,3.840000
1751195673.603350,3.860000,3.860000,3.860000,3.870000,3.870000,3.870000,3.870000,3.840000
1751195673.614650,3.850000,3.860000,3.860000,3.870000,3.870000,3.870000,3.870000,3.840000
1751195673.625950,3.850000,3.860000,3.860000,3.870000,3.870000,3.870000,3.870000,3.840000
1751195673.644600,3.860000,3.870000,3.860000,3.870000,3.880000,3.880000,3.880000,3.850000
1751195673.655900,3.860000,3.870000,3.860000,3.870000,3.880000,3.880000,3.880000,3.850000
1751195673.685900,3.880000,3.890000,3.880000,3.890000,3.900000,3.890000,3.890000,3.860000
1751195673.708250,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195673.719550,3.880000,3.890000,3.880000,3.890000,3.900000,3.890000,3.900000,3.860000
1751195673.738300,3.920000,3.920000,3.920000,3.930000,3.930000,3.930000,3.930000,3.890000
1751195673.749650,3.920000,3.930000,3.920000,3.930000,3.940000,3.930000,3.940000,3.900000
1751195673.760950,3.920000,3.920000,3.920000,3.930000,3.930000,3.930000,3.930000,3.900000
1751195673.772200,3.910000,3.920000,3.920000,3.930000,3.930000,3.930000,3.930000,3.900000
1751195673.791000,3.920000,3.930000,3.920000,3.930000,3.940000,3.930000,3.940000,3.900000
1751195673.802300,3.920000,3.930000,3.920000,3.930000,3.940000,3.930000,3.940000,3.900000
1751195673.813550,3.920000,3.920000,3.920000,3.930000,3.940000,3.930000,3.940000,3.900000
1751195673.824900,3.920000,3.920000,3.920000,3.930000,3.930000,3.930000,3.930000,3.900000
1751195673.843700,3.920000,3.920000,3.920000,3.930000,3.940000,3.930000,3.940000,3.900000
1751195673.854950,3.920000,3.930000,3.930000,3.930000,3.940000,3.930000,3.940000,3.900000
1751195673.866250,3.920000,3.930000,3.930000,3.930000,3.940000,3.940000,3.940000,3.900000
1751195673.885050,3.920000,3.930000,3.920000,3.930000,3.940000,3.930000,3.940000,3.900000
1751195673.896350,3.920000,3.930000,3.920000,3.930000,3.940000,3.930000,3.940000,3.900000
1751195673.907600,3.920000,3.920000,3.920000,3.930000,3.940000,3.930000,3.940000,3.900000
1751195673.918900,3.920000,3.920000,3.920000,3.930000,3.940000,3.930000,3.940000,3.900000
1751195673.937750,3.920000,3.920000,3.920000,3.930000,3.940000,3.930000,3.930000,3.900000
1751195673.949100,3.920000,3.930000,3.920000,3.930000,3.940000,3.930000,3.940000,3.900000
1751195673.960350,3.920000,3.930000,3.920000,3.930000,3.940000,3.940000,3.940000,3.900000
1751195673.971700,3.920000,3.930000,3.920000,3.930000,3.940000,3.930000,3.940000,3.900000
1751195673.990550,3.920000,3.930000,3.920000,3.930000,3.940000,3.930000,3.940000,3.900000
1751195674.001850,3.920000,3.930000,3.920000,3.930000,3.940000,3.930000,3.940000,3.900000
1751195674.013100,3.920000,3.930000,3.920000,3.930000,3.940000,3.930000,3.940000,3.900000
1751195674.024400,3.920000,3.930000,3.920000,3.930000,3.940000,3.930000,3.940000,3.900000
1751195674.043200,3.920000,3.930000,3.920000,3.930000,3.940000,3.930000,3.940000,3.900000
